movieId,movie_n_ratings,movie_avg_rating,bayesian_score
42732,347,3.2925072,3.322173697522065
42734,871,3.120551,3.142674251436281
42736,14,2.4642856,3.2953588739037514
42738,2456,3.3363192,3.340144830233368
42740,87,2.454023,2.846007009492303
42761,23,2.8043478,3.300040653307144
42763,6,2.9166667,3.4625530328069414
42783,44,3.9772727,3.738329471425807
42794,20,3.175,3.427185262952532
42856,10,3.05,3.44838281472524
42886,5,3.3,3.5073267113078725
42900,151,3.6291392,3.603994956657068
42935,23,3.5434783,3.5329173852319586
42938,27,3.5370371,3.531207428350077
42943,13,2.6153846,3.339729664817689
42946,102,3.5539215,3.545414199954585
42952,5,3.6,3.5345994342457163
42956,7,2.9285715,3.454438063136318
42958,157,3.4936306,3.5019467683230046
42973,6,3.0,3.471481595720564
42984,14,3.4285715,3.5062964037060738
43007,14,3.5357144,3.529733918607235
43009,40,3.0875,3.3322552575005426
43011,19,2.8157895,3.3319270887236665
43014,19,2.9473684,3.368158965870954
43022,52,2.3653846,2.935323210323558
43039,7,2.9285715,3.454438063136318
43177,40,3.7,3.604477458530002
43244,9,3.5,3.523779141700874
43260,9,2.5,3.371236768819518
43267,25,3.62,3.558706219991048
43269,9,3.1666667,3.472931696196734
43289,20,3.075,3.398613861628941
43292,7,3.4285715,3.5158415719082483
43333,299,3.8494983,3.8034468557909773
43351,16,3.65625,3.559135899399266
43376,634,3.8548896,3.8309985315590573
43383,6,3.6666667,3.542910175664084
43389,33,2.6515152,3.1795538850577483
43391,81,2.5679011,2.9343737500314493
43396,1343,3.8194342,3.808975631182603
43415,53,3.3301888,3.426242458010183
43419,301,2.6910298,2.8102647728390164
43444,52,3.5576923,3.543166356928208
43460,419,3.4343677,3.4443561141170673
43482,30,3.4333334,3.4925371408462524
43497,82,3.8353658,3.7189618385199346
43518,13,3.8076923,3.585761414633857
43549,35,2.9142857,3.275329028858858
43552,38,3.118421,3.3511701172048394
43556,220,2.9431818,3.0514924261305065
43558,417,2.236211,2.3745245867163516
43560,919,3.2295973,3.2449978490362965
43571,6,3.8333333,3.5607673014913286
43589,39,3.1153846,3.347224358762248
43608,22,3.2727273,3.4500412344932556
43626,6,2.5,3.417910167149135
43628,5,2.9,3.4709630879488858
43635,70,3.2857144,3.386691470940908
43652,219,3.6689498,3.642762025492785
43677,124,3.3951614,3.4333504698742394
43679,1018,2.7131631,2.75131371092707
43684,171,3.380117,3.4135880815497353
43699,47,3.6914895,3.6072471535082946
43708,322,3.447205,3.4580725828806558
43710,17,3.5294118,3.528402534883414
43727,7,2.7142856,3.4281222569315055
43744,295,3.481356,3.4881245260653286
43762,24,3.4166667,3.4919320441581108
43801,15,3.4666667,3.5138918436490574
43803,6,3.3333333,3.5071958729199
43813,7,3.5,3.5246134975500274
43822,7,3.2142856,3.4895257657034353
43828,16,3.5625,3.536408626671993
43832,146,3.5273972,3.5275660923549106
43836,916,2.650655,2.6960693353451557
43838,55,2.7272727,3.1085997195470902
43853,64,3.3671875,3.437745345266242
43869,255,2.9666667,3.058698286775683
43871,823,2.8894289,2.9260056313780165
43883,31,3.3387096,3.4555921819474964
43892,7,3.4285715,3.5158415719082483
43897,79,3.7911391,3.689170234887175
43899,59,3.8898306,3.7238804965937904
43904,283,2.3780918,2.5507596161988406
43906,56,2.5089285,2.9896506363490842
43908,137,3.0145986,3.151887586410033
43910,115,3.5217392,3.523654439232566
43912,177,2.4830508,2.713228921008005
43914,142,3.3133802,3.3692862689495087
43917,500,3.419,3.4289144082502885
43919,766,1.6527416,1.767650732514905
43921,626,3.4968052,3.4991168919399644
43923,83,2.6626506,2.987992240073986
43926,62,1.8870968,2.6196693629026413
43928,1255,2.4366534,2.4784696979084235
43930,389,2.840617,2.918913347574464
43932,257,2.4377432,2.615319115331196
43934,72,3.6388888,3.5934669307020846
43936,1796,3.3028953,3.3089940095903554
43967,19,2.6052632,3.2739560984183047
43971,13,3.0769231,3.4349677789778936
43983,67,3.5,3.5119911911141157
43987,72,2.9027777,3.1590406699258775
43997,5,2.6,3.4436903433366255
44004,1146,2.8193717,2.8489991119474074
44022,3096,3.311531,3.3149723942993705
44041,62,3.435484,3.4768122604915073
44058,115,3.1869564,3.2903209455085523
44073,50,3.3,3.414029669761658
44100,85,3.4882352,3.5029849211374917
44115,59,3.3050847,3.407366669506108
44124,8,3.1875,3.481085678626751
44153,27,3.5555556,3.537700910072822
44155,23,2.8043478,3.300040653307144
44161,21,2.7142856,3.287365735416681
44168,107,3.5607476,3.550337357126224
44187,63,2.1746032,2.7734776323875496
44189,86,2.8837209,3.120610033764559
44191,17562,3.923158,3.922036256108965
44193,1046,3.2724664,3.284126684178401
44195,8105,3.836459,3.8345680597879492
44197,282,3.3156028,3.3475992564695427
44199,6197,3.8914797,3.88857097165459
44204,604,3.7226822,3.7078028148102833
44225,274,2.6861315,2.816058623937913
44234,13,2.9230769,3.4032217245253307
44238,75,2.0466666,2.639223728179932
44241,39,2.0769231,2.8921682191698737
44243,39,1.6666666,2.7123928967486606
44255,13,3.3076923,3.4825868114592535
44295,34,2.9558823,3.296463903926668
44301,101,3.4059405,3.446377239479924
44317,86,3.2034883,3.3228159371544335
44392,25,3.22,3.4253729343414308
44397,1004,2.8605578,2.8922229555119148
44399,197,2.428934,2.6514290952489445
44421,30,3.5833333,3.548787087202072
44427,29,3.0517242,3.3532021649276156
44494,99,2.1767676,2.630221211670229
44511,30,3.25,3.4237871170043945
44555,6890,4.1980405,4.193213532225199
44568,34,3.8529413,3.659559198788234
44571,5,1.7,3.3618721745230933
44582,33,3.4242425,3.4867827921028596
44585,7,3.5714285,3.533385423191807
44587,150,3.76,3.7020148396492005
44590,36,3.0972223,3.3477089904075443
44595,43,3.6976745,3.6064835850910475
44597,39,3.5384614,3.5326175930794705
44601,13,3.2692308,3.4746503224448553
44611,34,2.985294,3.308368677184695
44613,263,3.3365018,3.367102084449305
44628,5,3.8,3.552781256762418
44633,369,3.897019,3.8529903268472676
44653,65,3.7153847,3.633938924126003
44655,32,3.6875,3.590280114150629
44657,121,3.6363637,3.6046958039378563
44663,16,3.0625,3.415196505459872
44665,6433,3.8642936,3.861700376242597
44671,33,2.8333333,3.251842972743942
44674,19,3.7631578,3.5927966435750327
44685,16,2.875,3.3697419600053267
44694,2160,3.8377316,3.8307254411516145
44709,857,3.6756127,3.667478547995251
44719,22,3.8181818,3.616707887914446
44729,167,1.7844311,2.186188769779996
44731,206,2.7961166,2.939074167981744
44752,5,3.0,3.4800539883700283
44759,422,2.1753554,2.318650344670829
44761,2123,3.785916,3.7799828939047266
44763,14,3.0714285,3.4281713888049126
44777,26,2.5384614,3.189512723370602
44779,31,2.7096775,3.2148514883017834
44788,935,3.7213905,3.711576724415503
44800,36,2.9166667,3.2721275839694712
44815,91,2.7967033,3.0560494551421904
44828,790,3.2,3.219527389322008
44840,502,2.6653388,2.743483739486639
44844,46,2.0217392,2.8062809854745865
44849,251,3.3804781,3.4049933004220856
44851,15,3.3,3.475430286847628
44856,21,2.8333333,3.322577009738331
44861,13,2.8461537,3.387348697299049
44864,462,3.0595238,3.105279247276485
44881,35,3.0428572,3.32827023898854
44889,137,3.649635,3.6171282077218123
44892,5,2.3,3.4164176203987817
44900,68,3.1323528,3.3000250994148903
44903,8,2.875,3.437982230350889
44911,49,3.3163266,3.4232623601200607
44929,331,3.5468278,3.5443647477257594
44931,5,2.5,3.434599442915483
44937,267,3.5468166,3.5438580385141942
44943,158,3.4240506,3.4490526891671696
44947,59,3.5932202,3.563329937261179
44949,79,2.677215,3.0069997070371643
44966,60,3.2333333,3.367299730127508
44972,1392,2.3354886,2.3768398348402218
44974,1917,3.6228483,3.6204387938000555
45000,29,3.724138,3.600037620037417
45003,225,3.3977778,3.421465357867154
45028,677,3.2976367,3.313484246661935
45030,17,2.6176472,3.2970592726522416
45036,9,3.7222223,3.557677462949591
45047,10,2.8,3.4067161480585733
45062,633,3.078989,3.1118638721426968
45068,22,3.4545455,3.505596809917026
45072,6,3.3333333,3.5071958729199
45074,241,2.6307054,2.7848898979396757
45079,6,2.8333333,3.4536244443484714
45081,1639,3.167175,3.177858427334566
45100,33,2.7727273,3.2277466101818773
45106,433,2.7309468,2.8134636123728307
45134,6,3.5,3.525053024291992
45137,12,2.7083333,3.36940271623673
45170,17,3.3529413,3.48362643327286
45172,48,3.75,3.6367649934729753
45175,284,3.5774648,3.5700687962377855
45179,29,3.5689654,3.5430755313438707
45183,356,3.5098314,3.5120762510252703
45186,3896,3.329954,3.332464115183425
45188,29,3.1724138,3.3975059533420997
45192,30,3.8833334,3.661287158727646
45194,19,3.868421,3.62178217155346
45208,541,2.6414049,2.716417939933222
45210,1647,3.632362,3.6292887450528974
45221,287,3.0958188,3.159949415161631
45224,16,2.9375,3.384893475156842
45259,21,3.0238094,3.378915034549337
45303,19,3.3157895,3.469608248143956
45329,15,3.6,3.544661045074463
45335,72,3.4583333,3.486909538018899
45361,242,2.518595,2.6914484745835603
45382,220,3.0590909,3.145936877639205
45412,47,3.712766,3.617556372868646
45431,2241,3.3710396,3.3744665115278187
45440,449,3.115813,3.157120268426104
45442,809,2.6761434,2.725731066691584
45447,6343,3.125887,3.1290323298320177
45499,7349,3.322833,3.324219912995453
45501,1578,2.8967047,2.916095174794115
45503,190,3.581579,3.5704290568828583
45506,115,3.7,3.647896817236236
45508,19,2.6842105,3.295695211576379
45512,11,2.6363637,3.367261812335155
45517,5332,3.3990998,3.4002978903615575
45521,31,3.2419355,3.41855518023173
45525,79,3.120253,3.278317543887353
45527,9,2.8888888,3.4305587946358376
45533,26,3.3653846,3.472407479035227
45537,8,3.625,3.541430506212958
45550,25,3.04,3.36537291208903
45578,13,3.1538463,3.4508408062041753
45581,6,2.9166667,3.4625530328069414
45611,39,3.1923077,3.3809322480405313
45635,219,3.1506848,3.2208288026121914
45642,11,3.7727273,3.5721798216710323
45648,18,2.7777777,3.3294554037206314
45652,9,3.0555556,3.4559825355723754
45656,10,3.5,3.523382822672526
45658,56,3.5267856,3.527386449417978
45662,596,2.6954699,2.7599117704220233
45664,42,3.0833333,3.325032239374907
45666,1352,2.731139,2.7595597877992204
45668,1391,3.2943926,3.3025003859435906
45672,3028,2.9829922,2.991846415499265
45679,74,3.1756756,3.3177658550200926
45689,5,3.7,3.5436903563412754
45691,18,3.7222223,3.5794554598191204
45707,7,3.4285715,3.5158415719082483
45720,4681,3.4364452,3.437413468619931
45722,11075,3.4650114,3.4652947201889552
45726,1114,2.7401257,2.7739716067756572
45728,2845,3.565202,3.564560501892538
45730,1219,2.8457751,2.872657879963928
45732,1068,2.5360487,2.5804140682936993
45756,5,2.6,3.4436903433366255
45758,6,2.6666667,3.435767318521227
45837,59,3.5169492,3.5220456035858994
45852,123,2.2520325,2.620826411109439
45880,1193,3.244342,3.255754691213729
45891,35,3.4714286,3.504740841248456
45899,11,3.8181818,3.5803765351655055
45928,790,3.7835443,3.768336866583143
45940,20,3.6,3.548613820757185
45942,29,3.775862,3.619024895414521
45950,2689,3.6519153,3.649654342032297
45952,9,3.3333333,3.498355400764336
45969,56,2.9107144,3.2019148592679008
45987,19,3.4736843,3.513086540111597
45991,9,2.5555556,3.3797113491316972
46034,22,3.4318182,3.4986523720953198
46062,639,2.4976525,2.572428064526252
46083,8,3.25,3.4897063682819236
46098,23,3.4782608,3.5123694073664
46108,20,3.1,3.4057566779000417
46115,7,2.642857,3.4193503312897264
46194,52,2.6442308,3.0774801291671454
46201,13,2.6153846,3.339729664817689
46231,17,2.2941177,3.2149697026210045
46258,22,3.3181818,3.4639301101366677
46318,5,3.4,3.516417633403431
46322,1230,3.797561,3.787033526226878
46331,28,3.232143,3.4218329649705153
46335,1559,2.8056448,2.8280939313474835
46337,292,2.3989725,2.5640436919809084
46347,241,3.6120331,3.597604650812051
46363,16,3.4375,3.506105596368963
46367,17,2.8529413,3.356760761631069
46409,14,3.5357144,3.529733918607235
46430,61,3.0,3.237864588831996
46441,9,3.1111112,3.4644571158845547
46457,9,3.1111112,3.4644571158845547
46525,8,3.5625,3.5328098165577857
46530,3858,3.016589,3.023132816551896
46544,13,3.5769231,3.538142382152497
46559,202,3.5668316,3.5591386916145447
46561,35,3.4285715,3.487093771205229
46572,150,3.12,3.2220147609710694
46574,102,2.9068627,3.1112037395176135
46578,13783,3.888776,3.8874722372845265
46581,12,3.0833333,3.44198336139802
46604,74,2.7635136,3.071798170766523
46613,26,2.3461537,3.1237232434122184
46627,8,2.1875,3.3431546441439925
46634,8,3.0,3.4552236096612337
46640,15,3.2333333,3.4600456861349254
46653,107,3.3317757,3.3942864047493906
46664,125,3.8,3.7223026479993546
46713,7,2.9285715,3.454438063136318
46716,15,3.0333333,3.4138918289771447
46723,4599,3.662318,3.660874039825764
46748,15,3.3333333,3.4831225872039795
46753,5,3.1,3.489144888791171
46765,25,3.46,3.505372937520345
46770,25,2.92,3.3253729502360025
46772,195,3.0692308,3.1628692831311906
46788,10,2.4,3.3400495052337646
46803,150,3.7766666,3.7145148277282716
46808,6,2.0833333,3.3732673014913286
46839,35,3.4285715,3.487093771205229
46848,26,3.0384614,3.3605653549495496
46850,600,3.82,3.7975429681631234
46855,325,3.9984615,3.935741205215454
46862,20,3.55,3.534328120095389
46865,298,1.8959732,2.130468346606726
46869,6,3.5,3.525053024291992
46880,12,3.1666667,3.458112424419772
46901,6,3.4166667,3.51612446137837
46910,13,2.9230769,3.4032217245253307
46912,33,3.1060605,3.360276699066162
46915,18,2.75,3.322102490593405
46919,103,3.5339806,3.5320455685160517
46925,5,3.4,3.516417633403431
46929,16,2.53125,3.286408626671993
46948,1102,3.2676952,3.27899571797914
46952,9,3.2777777,3.4898808204521568
46954,6,2.1666667,3.3821958899497986
46957,9,3.3333333,3.498355400764336
46959,113,3.216814,3.3122880736743014
46961,8,4.125,3.6103960234543373
46965,1800,2.5552778,2.5815692179911847
46967,891,3.3860831,3.393627029422999
46970,2674,3.1832461,3.1895753069946244
46972,3515,3.0641537,3.070660062792592
46974,655,2.944275,2.9856780572985926
46976,6716,3.823258,3.821076438231754
47005,5,3.7,3.5436903563412754
47007,8,3.5,3.524189126902613
47044,1263,2.9576406,2.979362610543128
47047,18,2.8055556,3.336808379958658
47049,26,2.9807692,3.3408285191184595
47063,12,2.875,3.4016607961347027
47076,13,3.1923077,3.4587772952185736
47084,34,3.6470587,3.576225785982041
47092,29,3.3793104,3.4734553174127507
47099,4978,3.8247287,3.8217785549050016
47117,46,3.1847825,3.3635725478331246
47122,681,3.058003,3.0901545519378706
47124,347,2.9236312,2.999755649182298
47129,6,2.75,3.4446958814348494
47135,10,3.75,3.565049489339193
47146,13,3.3076923,3.4825868114592535
47148,56,3.75,3.64531103170143
47150,79,3.5759494,3.557387398194897
47152,73,3.8219178,3.702463144209327
47165,7,2.7142856,3.4281222569315055
47180,17,3.5882354,3.543327922251687
47196,27,3.148148,3.3948437269631917
47200,2364,3.411379,3.4137958405723032
47202,180,3.7527778,3.7039259827655293
47221,38,2.881579,3.248897368257696
47239,28,3.1964285,3.409012415470221
47248,6,3.3333333,3.5071958729199
47254,281,3.227758,3.2731206885277326
47261,203,2.857143,2.9897351114175064
47264,239,2.6171548,2.7747507796568027
47274,114,3.8289473,3.737213184193867
47285,7,2.7857144,3.4368942118527595
47287,55,3.5636363,3.5466949144999185
47306,84,3.6547618,3.607484774803048
47330,41,3.097561,3.3340985224797177
47342,6,3.25,3.4982673100062778
47356,9,2.9444444,3.439033374948017
47382,744,3.4025538,3.410457171480962
47384,132,2.5871212,2.8456207369710063
47394,135,3.4481483,3.469745855073671
47397,5,3.1,3.489144888791171
47404,165,3.8272727,3.7576881730279257
47423,1031,3.6901066,3.6826113831875613
47446,129,3.4069767,3.440798679543607
47452,11,2.8636363,3.408245379807519
47458,11,3.1818182,3.465622460255857
47460,14,3.4642856,3.5141088739037514
47465,432,3.3576388,3.3753173163322985
47477,9,3.4444444,3.5153045613886946
47482,14,3.1785715,3.4516089037060738
47484,16,3.625,3.5515601418235083
47491,627,3.917863,3.8890738592894425
47493,38,3.5131578,3.5216246301477607
47501,6,3.3333333,3.5071958729199
47503,47,2.968085,3.256731615853064
47516,121,2.3388429,2.68656699699268
47518,1351,3.2483346,3.258317684803921
47525,45,2.9777777,3.267399649871023
47538,17,3.235294,3.4537756585363133
47561,5,3.4,3.516417633403431
47566,33,3.409091,3.4807587014623436
47571,21,3.0952382,3.4000418555568643
47601,32,3.6875,3.590280114150629
47606,6,2.9166667,3.4625530328069414
47610,7813,3.8160117,3.8141806086222814
47615,16,3.0625,3.415196505459872
47619,25,3.5,3.5187062581380206
47626,5,2.6,3.4436903433366255
47629,2175,3.7266667,3.722203603487336
47634,132,3.5,3.5077086228590746
47640,884,3.0412896,3.0673479094495097
47642,55,2.990909,3.246694950830369
47644,753,3.562417,3.5602777001272847
47646,83,2.9277108,3.153405739848775
47665,11,3.0454545,3.4410322767789245
47670,34,3.6176472,3.5643211092267717
47681,8,2.5,3.3862580924198546
47701,7,3.2142856,3.4895257657034353
47707,5,2.9,3.4709630879488858
47714,26,3.4615386,3.505302259796544
47719,18,3.4444444,3.505926012992859
47721,365,3.8890412,3.8455494024667396
47723,68,3.5294118,3.5288387395567815
47725,285,3.5438597,3.5415014615699425
47728,49,3.3877552,3.4586158786157166
47736,14,3.2142856,3.4594213739037514
47740,16,3.46875,3.5136813539447207
47774,15,3.3,3.475430286847628
47778,134,3.597015,3.5782769918441772
47793,91,3.3076923,3.3858366502937693
47805,68,3.0220587,3.2364657854629777
47808,34,3.0588236,3.338130610329764
47810,675,2.0155556,2.1198662248151057
47815,16,1.84375,3.1197419600053267
47830,141,3.067376,3.187973670310375
47836,48,3.5,3.5143160138811385
47868,24,3.6041667,3.5527428549689217
47894,569,3.721441,3.7058205423524577
47902,8,3.6875,3.5500511958681304
47904,45,3.7333333,3.6252944218484977
47907,30,3.4833333,3.511287122964859
47918,13,3.2307692,3.4667137842329723
47927,12,3.0416667,3.4339188760326755
47931,15,3.6333334,3.552353400450486
47935,19,3.5263157,3.527579238449318
47937,301,3.2425249,3.283199296038375
47940,53,3.2924528,3.406824935987158
47950,402,3.1181593,3.163502224778707
47952,368,2.8016305,2.888523904900802
47956,48,3.1666667,3.3510507466841717
47962,5,3.3,3.5073267113078725
47970,501,3.226547,3.2539074732474105
47972,14,3.1785715,3.4516089037060738
47976,92,2.9402175,3.1472040767401035
47978,174,3.2528737,3.3142990448645184
47980,11,2.9545455,3.424638849789979
47997,2341,3.317813,3.3222095416909427
47999,1305,3.7670498,3.758230955398391
48001,55,3.6727273,3.603837842033023
48032,117,3.6837606,3.637143500550778
48035,31,3.2903225,3.437073681089613
48043,3226,3.615778,3.61443916316143
48045,81,3.7469137,3.6633815019185305
48049,23,3.0869565,3.3890817655275947
48057,12,3.1666667,3.458112424419772
48059,75,3.6533334,3.6032238101959226
48061,248,3.425403,3.4426273243539285
48082,2169,3.7464268,3.741506418917511
48084,7,2.7142856,3.4281222569315055
48093,10,3.3,3.4900494813919067
48098,13,3.0384614,3.4270312407660106
48123,20,3.7,3.5771852902003696
48142,925,2.7405405,2.7809260881864106
48159,45,3.0555556,3.304241795288889
48161,255,3.327451,3.360337613058872
48165,148,3.6486487,3.618196882382788
48167,26,3.3461537,3.4658285065701135
48177,7,3.642857,3.542157348833586
48193,31,3.8548386,3.6531230402581487
48198,18,3.0555556,3.402984850546893
48214,26,3.0192308,3.353986464048687
48229,37,3.337838,3.4471606084670143
48231,135,3.4703703,3.4859619398374817
48239,17,3.4705882,3.5134771475151405
48242,10,2.15,3.298382838567098
48262,159,3.663522,3.631114680230903
48264,9,2.7222223,3.405135090068235
48268,26,3.4423077,3.4987232873314307
48301,64,3.578125,3.5561663978978206
48304,3091,3.6287608,3.6271577992662434
48308,9,3.6111112,3.5407283023252325
48315,13,2.6153846,3.339729664817689
48319,318,3.3034592,3.3339755016824473
48322,1177,3.1677995,3.1824799909179737
48326,284,3.1144366,3.1763562014003
48342,154,3.5746753,3.563249847468208
48381,10,3.4,3.506716171900431
48385,8951,3.412859,3.413498894265858
48389,19,3.3157895,3.469608248143956
48394,13791,4.001668,3.9999570863094127
48407,9,2.1111112,3.3119147430031988
48412,642,3.483645,3.486854097057629
48414,601,2.981697,3.0236603931714128
48416,294,2.9489796,3.033148187537526
48458,5,2.5,3.434599442915483
48501,25,3.64,3.5653729597727457
48516,17275,4.112677,4.110989888921961
48518,470,2.5457447,2.640197996909802
48520,571,2.8231173,2.8798758818523513
48522,136,2.7610295,2.967220316651047
48528,9,2.7222223,3.405135090068235
48530,22,3.2272727,3.4361523588498435
48536,8,3.0625,3.4638442993164062
48543,77,3.409091,3.4559289451659194
48555,13,2.6153846,3.339729664817689
48560,440,3.144318,3.183475377608319
48567,14,3.3214285,3.4828588888049126
48575,52,3.5288463,3.5284605400235045
48584,39,2.9230769,3.2629546878043185
48591,405,2.4728396,2.5887978129334503
48593,498,2.932731,2.9870492045896766
48596,204,2.3946078,2.617728177018053
48598,170,3.535294,3.533649813045155
48600,76,3.2302632,3.3484363101777577
48626,5,3.3,3.5073267113078725
48638,49,3.367347,3.448514873331243
48647,6,4.1666665,3.596481578690665
48649,7,3.2142856,3.4895257657034353
48660,64,3.546875,3.5386225382486978
48673,61,2.7950819,3.1252519139298447
48678,259,3.1814673,3.237550157559342
48682,79,3.5316455,3.5302555561065674
48696,1388,3.7723343,3.7638407715172693
48698,296,3.8395271,3.794517340687658
48700,15,3.4666667,3.5138918436490574
48704,29,2.810345,3.264594588098647
48711,110,3.5727272,3.5587685108184814
48715,5,2.9,3.4709630879488858
48738,4452,3.8678122,3.864038802951455
48741,161,3.6024845,3.584848190370894
48744,662,3.5415409,3.540594128410468
48770,15,2.6666667,3.329276470037607
48774,10369,3.88509,3.883376748997324
48780,14261,4.056483,4.054636577783195
48783,1276,3.4796238,3.4814501743690642
48791,86,2.7267442,3.0213453559314503
48817,19,2.6842105,3.295695211576379
48825,102,3.2941177,3.3710721950781974
48833,29,3.086207,3.3658603776859333
48851,16,3.34375,3.4833783236416904
48856,280,3.6178572,3.6042514858823833
48863,10,3.05,3.44838281472524
48872,289,3.7525952,3.7194778117458376
48877,1780,2.7901685,2.8103294763408724
48879,150,3.3566666,3.3995147705078126
48883,150,3.1333334,3.2320149302482606
48895,16,2.8125,3.3545904448538115
48901,12,2.75,3.3774672477476058
48909,42,3.452381,3.4935105106104976
48957,24,3.125,3.3973374237885348
48970,11,3.2727273,3.482015887244803
48972,29,3.1551723,3.3911768032025686
48982,1145,3.3716156,3.3781614114051086
48997,1858,3.6498923,3.646699642985122
49007,79,3.3037975,3.390720701956934
49013,262,2.3854961,2.568599224090576
49035,20,3.275,3.455756732395717
49037,18,3.6111112,3.550043681088616
49050,18,3.6388888,3.5573965942158416
49060,27,3.2037036,3.4143242557327467
49079,9,3.2777777,3.4898808204521568
49085,15,4.0666666,3.652353360102727
49098,5,3.0,3.4800539883700283
49110,70,2.6142857,2.9950247406959534
49115,5,2.8,3.461872165853327
49130,595,3.4554622,3.461089904918227
49132,237,3.6434598,3.62335519591275
49183,12,3.7916667,3.579080166355256
49200,75,3.6733334,3.615223798751831
49205,86,2.3837209,2.8044335631763233
49220,407,3.07371,3.1234199672089624
49225,117,3.7350428,3.6730717256397543
49263,123,3.2398374,3.3231385581066153
49265,87,3.8563218,3.7365180071252975
49272,14390,3.8259556,3.824924132665439
49274,1898,3.0479453,3.0602685188610694
49276,197,2.8350253,2.975315609441595
49278,3274,3.5864387,3.585560508009616
49280,432,3.40625,3.418885828548447
49282,151,2.115894,2.4671789816956022
49284,387,3.3307493,3.353324801207134
49286,2307,3.5327265,3.532627520340704
49291,13,3.7307692,3.5698883874075755
49299,23,3.5,3.51921875836098
49312,173,3.6878612,3.6520312003490636
49314,313,3.2172525,3.2600633598884605
49330,42,3.2619047,3.40655399405438
49347,445,3.1235955,3.164450416661272
49355,89,3.6629214,3.614409902970568
49359,40,3.7875,3.6433662838406033
49371,5,3.5,3.5255085338245737
49379,9,2.8333333,3.422084214323658
49389,80,3.3625,3.4261766580434947
49394,121,3.801653,3.7216548027350886
49396,1056,3.2400568,3.253076763739422
49412,114,3.7236843,3.6640425658807523
49422,168,3.5416667,3.5385457922559267
49435,25,2.6,3.218706226348877
49464,9,3.3333333,3.498355400764336
49494,7,2.9285715,3.454438063136318
49518,9,3.1111112,3.4644571158845547
49524,132,3.314394,3.37309328016344
49526,202,2.4826732,2.6900910687825035
49528,217,2.5414746,2.726228289836355
49530,8309,3.860934,3.858942903932137
49571,30,2.7333333,3.230037122964859
49591,13,2.8461537,3.387348697299049
49615,46,3.5,3.5146142641703286
49642,88,2.6079545,2.94132583728735
49644,20,3.4,3.4914710181100026
49647,406,3.1527092,3.193866059445498
49649,1358,2.554492,2.5890647023916245
49651,1384,3.3280346,3.3350090029515647
49663,11,3.2272727,3.4738191737503303
49666,123,3.3252032,3.383832141843145
49668,23,3.6956522,3.5808626168394744
49688,101,3.7524753,3.678165369475914
49735,32,2.609375,3.1695484068335555
49739,5,3.0,3.4800539883700283
49746,11,3.2727273,3.482015887244803
49752,13,3.4230769,3.506396327699934
49754,9,2.9444444,3.439033374948017
49757,15,2.9333334,3.3908149279080906
49766,37,3.5810812,3.5506088733673096
49772,929,3.7578042,3.7460705103986234
49793,525,3.5333333,3.53287470029748
49815,71,3.5633802,3.5487848471018895
49817,55,3.7,3.6181235426948186
49822,1420,3.425,3.428505375271752
49824,855,3.2877192,3.3009977103596895
49856,94,3.3670213,3.422937317026986
49872,9,3.1666667,3.472931696196734
49899,7,3.357143,3.5070696462664688
49902,40,3.3875,3.4655885696411133
49910,599,3.669449,3.658556201608596
49917,105,3.7666667,3.6896965657511065
49926,16,3.15625,3.437923778187145
49929,12,3.25,3.4742414412959928
49932,740,3.5777028,3.574560775032526
49951,15,3.2333333,3.4600456861349254
49953,25,3.02,3.358706251780192
49957,293,3.4675767,3.476393454276438
49961,1200,3.7454166,3.736722351074219
49973,9,3.1111112,3.4644571158845547
49994,9,3.2777777,3.4898808204521568
50003,251,2.4521914,2.6309069731702834
50005,525,3.4142857,3.4241790273915167
50011,252,3.8373015,3.7861024686042835
50059,18,3.0277777,3.3956318743088665
50064,308,3.017857,3.0891143809483705
50066,164,3.7987804,3.7355278585558738
50068,2419,3.8162463,3.810410165748117
50147,160,2.03125,2.3876331874302457
50149,132,2.3863637,2.7000163937662984
50151,46,2.4673913,3.0198225726683936
50153,95,2.463158,2.830365304289193
50158,138,2.9311595,3.0899094672913248
50160,472,3.5911016,3.585063115847065
50162,251,3.1095617,3.1790795730197945
50165,15,2.7666667,3.3523533711066613
50183,60,3.2666667,3.385481530969793
50208,10,2.65,3.381716171900431
50229,70,3.4571428,3.486691395441691
50253,22,2.1818182,3.1167079276508756
50259,92,3.4184783,3.4570631577935016
50271,15,3.1,3.4292764296898475
50274,255,3.6078432,3.594763853510872
50347,13,3.0384614,3.4270312407660106
50349,11,3.3181818,3.4902126007392758
50354,25,3.24,3.4320395946502686
50356,31,3.435484,3.492629274909879
50379,6,2.75,3.4446958814348494
50382,5,2.6,3.4436903433366255
50440,92,2.1467392,2.6331195764138666
50442,760,3.261842,3.278275183689447
50445,255,2.8333333,2.947222783917286
50447,174,3.183908,3.260727494955063
50477,24,3.7083333,3.586526587202742
50488,6,3.1666667,3.489338747092656
50514,361,3.803324,3.7698368069029202
50517,100,3.57,3.5560197512308758
50533,27,3.425926,3.492246370810967
50541,10,2.95,3.4317161639531455
50550,12,2.875,3.4016607961347027
50572,17,2.735294,3.326909986894522
50574,6,2.0,3.3643387385777066
50583,47,3.8829787,3.700030589841076
50585,8,3.625,3.541430506212958
50589,12,3.1666667,3.458112424419772
50594,84,3.6488094,3.603753445753411
